Date,MATURITY,PX_LAST
2009-05-15,5,105.65
2009-05-18,5,105.0
2009-05-19,5,107.675
2009-05-20,5,109.125
2009-05-21,5,112.45
2009-05-22,5,120.3
2009-05-25,5,127.775
2009-05-26,5,115.1
2009-05-27,5,112.975
2009-05-28,5,116.825
2009-05-29,5,113.0
2009-06-01,5,121.35
2009-06-02,5,115.875
2009-06-03,5,118.25
2009-06-04,5,123.825
2009-06-05,5,127.875
2009-06-08,5,135.5
2009-06-09,5,128.075
2009-06-10,5,134.85
2009-06-11,5,130.5
2009-06-12,5,126.5
2009-06-15,5,125.525
2009-06-16,5,126.1
2009-06-17,5,128.575
2009-06-18,5,130.425
2009-06-19,5,128.55
2009-06-22,5,128.4
2009-06-23,5,126.1
2009-06-24,5,118.2
2009-06-25,5,125.475
2009-06-26,5,126.575
2009-06-29,5,124.4
2009-06-30,5,127.0
2009-07-01,5,124.375
2009-07-02,5,124.3
2009-07-03,5,121.95
2009-07-06,5,126.6
2009-07-07,5,123.8
2009-07-08,5,125.475
2009-07-09,5,126.875
2009-07-10,5,126.8
2009-07-13,5,127.575
2009-07-14,5,126.525
2009-07-15,5,133.7
2009-07-16,5,131.9
2009-07-17,5,130.9
2009-07-20,5,131.175
2009-07-21,5,128.25
2009-07-22,5,129.825
2009-07-23,5,133.475
2009-07-24,5,133.275
2009-07-27,5,130.275
2009-07-28,5,128.175
2009-07-29,5,126.35
2009-07-30,5,127.85
2009-07-31,5,129.375
2009-08-03,5,131.4
2009-08-04,5,133.8
2009-08-05,5,137.175
2009-08-06,5,134.575
2009-08-07,5,135.4
2009-08-10,5,134.225
2009-08-11,5,133.925
2009-08-12,5,131.15
2009-08-13,5,134.15
2009-08-14,5,131.7
2009-08-17,5,132.425
2009-08-18,5,133.2
2009-08-19,5,131.975
2009-08-20,5,131.675
2009-08-21,5,134.325
2009-08-24,5,136.3
2009-08-25,5,129.4
2009-08-26,5,131.9
2009-08-27,5,130.9
2009-08-28,5,129.025
2009-08-31,5,129.525
2009-09-01,5,133.65
2009-09-02,5,130.65
2009-09-03,5,130.725
2009-09-04,5,134.0
2009-09-07,5,132.225
2009-09-08,5,130.375
2009-09-09,5,128.875
2009-09-10,5,131.825
2009-09-11,5,130.875
2009-09-14,5,132.9
2009-09-15,5,134.8
2009-09-16,5,133.925
2009-09-17,5,130.525
2009-09-18,5,132.075
2009-09-21,5,131.075
2009-09-22,5,132.075
2009-09-23,5,123.75
2009-09-24,5,134.65
2009-09-25,5,125.0
2009-09-28,5,125.55
2009-09-29,5,128.65
2009-09-30,5,129.525
2009-10-01,5,128.625
2009-10-02,5,128.35
2009-10-05,5,128.275
2009-10-06,5,127.15
2009-10-07,5,125.025
2009-10-08,5,124.7
2009-10-09,5,128.75
2009-10-12,5,130.5
2009-10-13,5,127.275
2009-10-14,5,131.825
2009-10-15,5,131.625
2009-10-16,5,132.7
2009-10-19,5,127.925
2009-10-20,5,129.125
2009-10-21,5,131.1
2009-10-22,5,131.15
2009-10-23,5,134.05
2009-10-26,5,135.925
2009-10-27,5,133.5
2009-10-28,5,131.55
2009-10-29,5,134.95
2009-10-30,5,129.225
2009-11-02,5,131.5
2009-11-03,5,132.175
2009-11-04,5,132.35
2009-11-05,5,131.4
2009-11-06,5,126.375
2009-11-09,5,127.7
2009-11-10,5,127.225
2009-11-11,5,121.775
2009-11-12,5,125.9
2009-11-13,5,127.45
2009-11-16,5,126.05
2009-11-17,5,126.5
2009-11-18,5,126.6
2009-11-19,5,126.75
2009-11-20,5,124.975
2009-11-23,5,127.675
2009-11-24,5,126.525
2009-11-25,5,126.025
2009-11-26,5,119.175
2009-11-27,5,128.875
2009-11-30,5,126.85
2009-12-01,5,130.25
2009-12-02,5,131.125
2009-12-03,5,133.125
2009-12-04,5,128.625
2009-12-07,5,131.275
2009-12-08,5,127.45
2009-12-09,5,129.475
2009-12-10,5,129.275
2009-12-11,5,132.175
2009-12-14,5,132.55
2009-12-15,5,133.775
2009-12-16,5,133.05
2009-12-17,5,132.65
2009-12-18,5,136.5
2009-12-21,5,138.125
2009-12-22,5,136.8
2009-12-23,5,135.75
2009-12-24,5,136.825
2009-12-25,5,144.275
2009-12-28,5,136.45
2009-12-29,5,132.6
2009-12-30,5,131.125
2009-12-31,5,137.975
2010-01-01,5,132.65
2010-01-04,5,131.1
2010-01-05,5,130.575
2010-01-06,5,131.9
2010-01-07,5,132.725
2010-01-08,5,129.2
2010-01-11,5,131.3
2010-01-12,5,129.3
2010-01-13,5,131.575
2010-01-14,5,131.975
2010-01-15,5,132.5
2010-01-18,5,137.35
2010-01-19,5,132.375
2010-01-20,5,134.075
2010-01-21,5,132.35
2010-01-22,5,132.425
2010-01-25,5,132.3
2010-01-26,5,130.95
2010-01-27,5,129.25
2010-01-28,5,129.95
2010-01-29,5,131.025
2010-02-01,5,127.75
2010-02-02,5,125.875
2010-02-03,5,124.4
2010-02-04,5,123.875
2010-02-05,5,124.85
2010-02-08,5,127.175
2010-02-09,5,125.375
2010-02-10,5,127.375
2010-02-11,5,127.4
2010-02-12,5,122.75
2010-02-15,5,125.25
2010-02-16,5,122.25
2010-02-17,5,124.025
2010-02-18,5,125.025
2010-02-19,5,121.05
2010-02-22,5,119.25
2010-02-23,5,119.125
2010-02-24,5,119.525
2010-02-25,5,118.45
2010-02-26,5,119.675
2010-03-01,5,119.4
2010-03-02,5,118.925
2010-03-03,5,118.375
2010-03-04,5,117.675
2010-03-05,5,117.925
2010-03-08,5,118.075
2010-03-09,5,116.825
2010-03-10,5,116.075
2010-03-11,5,114.1
2010-03-12,5,116.3
2010-03-15,5,113.9
2010-03-16,5,112.05
2010-03-17,5,111.825
2010-03-18,5,113.075
2010-03-19,5,113.525
2010-03-22,5,112.3
2010-03-23,5,112.225
2010-03-24,5,114.4
2010-03-25,5,112.725
2010-03-26,5,113.325
2010-03-29,5,112.125
2010-03-30,5,111.45
2010-03-31,5,111.125
2010-04-01,5,112.2
2010-04-02,5,110.9
2010-04-05,5,110.5
2010-04-06,5,109.525
2010-04-07,5,110.375
2010-04-08,5,113.35
2010-04-09,5,113.125
2010-04-12,5,112.1
2010-04-13,5,112.5
2010-04-14,5,112.45
2010-04-15,5,112.0
2010-04-16,5,110.975
2010-04-19,5,111.3
2010-04-20,5,112.425
2010-04-21,5,109.675
2010-04-22,5,112.625
2010-04-23,5,115.675
2010-04-26,5,116.3
2010-04-27,5,120.175
2010-04-28,5,118.35
2010-04-29,5,117.05
2010-04-30,5,121.075
2010-05-03,5,121.825
2010-05-04,5,126.95
2010-05-05,5,127.05
2010-05-06,5,128.975
2010-05-07,5,123.75
2010-05-10,5,122.55
2010-05-11,5,120.925
2010-05-12,5,120.3
2010-05-13,5,119.95
2010-05-14,5,121.65
2010-05-17,5,123.575
2010-05-18,5,123.525
2010-05-19,5,124.65
2010-05-20,5,126.675
2010-05-21,5,123.45
2010-05-24,5,120.85
2010-05-25,5,121.3
2010-05-26,5,120.65
2010-05-27,5,118.8
2010-05-28,5,121.325
2010-05-31,5,121.175
2010-06-01,5,119.85
2010-06-02,5,117.65
2010-06-03,5,117.225
2010-06-04,5,118.575
2010-06-07,5,120.225
2010-06-08,5,119.175
2010-06-09,5,117.675
2010-06-10,5,116.875
2010-06-11,5,116.4
2010-06-14,5,115.65
2010-06-15,5,114.525
2010-06-16,5,115.7
2010-06-17,5,114.65
2010-06-18,5,115.125
2010-06-21,5,115.575
2010-06-22,5,116.75
2010-06-23,5,114.275
2010-06-24,5,114.6
2010-06-25,5,114.075
2010-06-28,5,109.6
2010-06-29,5,110.85
2010-06-30,5,110.9
2010-07-01,5,109.0
2010-07-02,5,108.4
2010-07-05,5,103.35
2010-07-06,5,107.0
2010-07-07,5,106.8
2010-07-08,5,107.85
2010-07-09,5,106.15
2010-07-12,5,106.1
2010-07-13,5,106.3
2010-07-14,5,105.6
2010-07-15,5,105.475
2010-07-16,5,103.875
2010-07-19,5,105.3
2010-07-20,5,103.35
2010-07-21,5,103.25
2010-07-22,5,103.65
2010-07-23,5,102.775
2010-07-26,5,100.65
2010-07-27,5,102.975
2010-07-28,5,102.3
2010-07-29,5,103.125
2010-07-30,5,102.5
2010-08-02,5,101.65
2010-08-03,5,101.725
2010-08-04,5,101.325
2010-08-05,5,98.65
2010-08-06,5,97.175
2010-08-09,5,97.3
2010-08-10,5,93.675
2010-08-11,5,92.8
2010-08-12,5,95.95
2010-08-13,5,95.55
2010-08-16,5,97.675
2010-08-17,5,95.925
2010-08-18,5,94.725
2010-08-19,5,94.4
2010-08-20,5,94.8
2010-08-23,5,96.15
2010-08-24,5,93.775
2010-08-25,5,94.725
2010-08-26,5,95.575
2010-08-27,5,93.275
2010-08-30,5,95.325
2010-08-31,5,95.425
2010-09-01,5,95.825
2010-09-02,5,93.375
2010-09-03,5,89.4
2010-09-06,5,96.6
2010-09-07,5,94.05
2010-09-08,5,93.275
2010-09-09,5,95.9
2010-09-10,5,96.625
2010-09-13,5,94.925
2010-09-14,5,95.475
2010-09-15,5,97.775
2010-09-16,5,98.8
2010-09-17,5,101.05
2010-09-20,5,100.1
2010-09-21,5,98.95
2010-09-22,5,96.775
2010-09-23,5,100.475
2010-09-24,5,101.825
2010-09-27,5,102.775
2010-09-28,5,102.65
2010-09-29,5,103.225
2010-09-30,5,102.925
2010-10-01,5,101.75
2010-10-04,5,102.0
2010-10-05,5,101.6
2010-10-06,5,97.55
2010-10-07,5,98.15
2010-10-08,5,96.05
2010-10-11,5,95.475
2010-10-12,5,94.65
2010-10-13,5,95.325
2010-10-14,5,93.4
2010-10-15,5,92.45
2010-10-18,5,92.425
2010-10-19,5,92.075
2010-10-20,5,92.7
2010-10-21,5,93.95
2010-10-22,5,95.35
2010-10-25,5,94.7
2010-10-26,5,94.775
2010-10-27,5,94.725
2010-10-28,5,96.375
2010-10-29,5,95.675
2010-11-01,5,97.35
2010-11-02,5,98.5
2010-11-03,5,97.475
2010-11-04,5,95.825
2010-11-05,5,97.4
2010-11-08,5,96.85
2010-11-09,5,98.425
2010-11-10,5,100.275
2010-11-11,5,104.225
2010-11-12,5,101.3
2010-11-15,5,101.45
2010-11-16,5,101.075
2010-11-17,5,100.775
2010-11-18,5,104.275
2010-11-19,5,102.75
2010-11-22,5,102.3
2010-11-23,5,102.675
2010-11-24,5,104.825
2010-11-25,5,103.5
2010-11-26,5,106.45
2010-11-29,5,105.475
2010-11-30,5,109.025
2010-12-01,5,108.175
2010-12-02,5,109.5
2010-12-03,5,109.175
2010-12-06,5,109.925
2010-12-07,5,112.2
2010-12-08,5,113.025
2010-12-09,5,111.875
2010-12-10,5,114.975
2010-12-13,5,115.475
2010-12-14,5,114.9
2010-12-15,5,117.35
2010-12-16,5,116.325
2010-12-17,5,115.075
2010-12-20,5,116.0
2010-12-21,5,115.25
2010-12-22,5,115.275
2010-12-23,5,117.1
2010-12-27,5,115.825
2010-12-28,5,116.575
2010-12-29,5,116.25
2010-12-30,5,114.875
2010-12-31,5,114.95
2011-01-03,5,113.95
2011-01-04,5,112.85
2011-01-05,5,114.875
2011-01-06,5,114.425
2011-01-07,5,112.525
2011-01-10,5,112.95
2011-01-11,5,113.8
2011-01-12,5,113.375
2011-01-13,5,114.2
2011-01-14,5,116.275
2011-01-17,5,115.025
2011-01-18,5,115.925
2011-01-19,5,116.2
2011-01-20,5,116.075
2011-01-21,5,114.725
2011-01-24,5,114.35
2011-01-25,5,114.525
2011-01-26,5,115.225
2011-01-27,5,114.6
2011-01-28,5,115.475
2011-01-31,5,117.5
2011-02-01,5,118.85
2011-02-02,5,117.125
2011-02-03,5,117.45
2011-02-04,5,118.45
2011-02-07,5,118.675
2011-02-08,5,119.85
2011-02-09,5,118.2
2011-02-10,5,117.4
2011-02-11,5,115.2
2011-02-14,5,114.475
2011-02-15,5,114.525
2011-02-16,5,113.925
2011-02-17,5,115.425
2011-02-18,5,114.8
2011-02-21,5,111.975
2011-02-22,5,114.6
2011-02-23,5,114.85
2011-02-24,5,114.45
2011-02-25,5,113.95
2011-02-28,5,114.95
2011-03-01,5,112.75
2011-03-02,5,113.725
2011-03-03,5,113.375
2011-03-04,5,113.375
2011-03-07,5,113.625
2011-03-08,5,115.55
2011-03-09,5,114.575
2011-03-10,5,115.125
2011-03-11,5,115.375
2011-03-14,5,115.5
2011-03-15,5,116.6
2011-03-16,5,117.925
2011-03-17,5,116.75
2011-03-18,5,116.125
2011-03-21,5,115.25
2011-03-22,5,114.1
2011-03-23,5,114.65
2011-03-24,5,113.95
2011-03-25,5,115.35
2011-03-28,5,115.275
2011-03-29,5,115.15
2011-03-30,5,115.85
2011-03-31,5,115.45
2011-04-01,5,115.05
2011-04-04,5,115.45
2011-04-05,5,115.7
2011-04-06,5,115.975
2011-04-07,5,116.025
2011-04-08,5,116.875
2011-04-11,5,116.825
2011-04-12,5,116.15
2011-04-13,5,115.65
2011-04-14,5,116.35
2011-04-15,5,115.3
2011-04-18,5,115.85
2011-04-19,5,114.15
2011-04-20,5,114.175
2011-04-21,5,115.075
2011-04-22,5,116.35
2011-04-25,5,114.775
2011-04-26,5,114.95
2011-04-27,5,114.375
2011-04-28,5,113.525
2011-04-29,5,113.25
2011-05-02,5,114.75
2011-05-03,5,114.8
2011-05-04,5,114.425
2011-05-05,5,113.55
2011-05-06,5,113.7
2011-05-09,5,113.375
2011-05-10,5,115.275
2011-05-11,5,114.0
2011-05-12,5,114.325
2011-05-13,5,114.475
2011-05-16,5,113.75
2011-05-17,5,114.475
2011-05-18,5,115.85
2011-05-19,5,115.75
2011-05-20,5,115.85
2011-05-23,5,115.65
2011-05-24,5,115.425
2011-05-25,5,115.675
2011-05-26,5,113.425
2011-05-27,5,108.825
2011-05-30,5,113.25
2011-05-31,5,113.175
2011-06-01,5,111.825
2011-06-02,5,113.225
2011-06-03,5,112.775
2011-06-06,5,112.5
2011-06-07,5,111.05
2011-06-08,5,112.175
2011-06-09,5,111.675
2011-06-10,5,110.825
2011-06-13,5,111.0
2011-06-14,5,110.85
2011-06-15,5,112.175
2011-06-16,5,111.725
2011-06-17,5,111.65
2011-06-20,5,111.875
2011-06-21,5,112.4
2011-06-22,5,112.025
2011-06-23,5,111.725
2011-06-24,5,113.25
2011-06-27,5,112.7
2011-06-28,5,113.025
2011-06-29,5,112.775
2011-06-30,5,112.225
2011-07-01,5,113.8
2011-07-04,5,116.725
2011-07-05,5,113.125
2011-07-06,5,113.675
2011-07-07,5,114.025
2011-07-08,5,112.85
2011-07-11,5,115.275
2011-07-12,5,113.575
2011-07-13,5,114.325
2011-07-14,5,116.425
2011-07-15,5,116.35
2011-07-18,5,118.65
2011-07-19,5,118.65
2011-07-20,5,116.675
2011-07-21,5,116.45
2011-07-22,5,114.95
2011-07-25,5,115.675
2011-07-26,5,116.075
2011-07-27,5,117.95
2011-07-28,5,115.4
2011-07-29,5,119.375
2011-08-01,5,114.25
2011-08-02,5,113.4
2011-08-03,5,114.125
2011-08-04,5,113.95
2011-08-05,5,113.85
2011-08-08,5,113.85
2011-08-09,5,109.625
2011-08-10,5,109.025
2011-08-11,5,107.35
2011-08-12,5,107.65
2011-08-15,5,106.225
2011-08-16,5,105.6
2011-08-17,5,104.275
2011-08-18,5,104.625
2011-08-19,5,106.625
2011-08-22,5,108.95
2011-08-23,5,106.625
2011-08-24,5,108.1
2011-08-25,5,105.825
2011-08-26,5,103.9
2011-08-29,5,106.15
2011-08-30,5,109.1
2011-08-31,5,103.75
2011-09-01,5,105.8
2011-09-02,5,104.625
2011-09-05,5,104.5
2011-09-06,5,106.175
2011-09-07,5,105.575
2011-09-08,5,104.725
2011-09-09,5,105.875
2011-09-12,5,104.55
2011-09-13,5,104.375
2011-09-14,5,104.8
2011-09-15,5,106.625
2011-09-16,5,106.325
2011-09-19,5,105.475
2011-09-20,5,105.575
2011-09-21,5,103.875
2011-09-22,5,106.65
2011-09-23,5,105.75
2011-09-26,5,105.825
2011-09-27,5,106.025
2011-09-28,5,106.85
2011-09-29,5,105.5
2011-09-30,5,104.025
2011-10-03,5,104.65
2011-10-04,5,104.4
2011-10-05,5,104.15
2011-10-06,5,103.775
2011-10-07,5,103.675
2011-10-10,5,106.35
2011-10-11,5,106.5
2011-10-12,5,106.0
2011-10-13,5,105.775
2011-10-14,5,107.475
2011-10-17,5,108.7
2011-10-18,5,110.1
2011-10-19,5,108.75
2011-10-20,5,107.125
2011-10-21,5,106.775
2011-10-24,5,107.325
2011-10-25,5,106.125
2011-10-26,5,107.925
2011-10-27,5,106.525
2011-10-28,5,107.875
2011-10-31,5,105.45
2011-11-01,5,109.025
2011-11-02,5,108.1
2011-11-03,5,108.75
2011-11-04,5,107.5
2011-11-07,5,107.275
2011-11-08,5,106.0
2011-11-09,5,107.825
2011-11-10,5,106.0
2011-11-11,5,104.55
2011-11-14,5,109.55
2011-11-15,5,105.925
2011-11-16,5,107.7
2011-11-17,5,105.875
2011-11-18,5,107.325
2011-11-21,5,107.2
2011-11-22,5,106.0
2011-11-23,5,106.75
2011-11-24,5,110.95
2011-11-25,5,105.15
2011-11-28,5,108.95
2011-11-29,5,111.375
2011-11-30,5,109.225
2011-12-01,5,107.4
2011-12-02,5,108.1
2011-12-05,5,106.95
2011-12-06,5,106.65
2011-12-07,5,106.275
2011-12-08,5,106.225
2011-12-09,5,107.5
2011-12-12,5,107.4
2011-12-13,5,107.65
2011-12-14,5,104.8
2011-12-15,5,105.825
2011-12-16,5,105.025
2011-12-19,5,105.15
2011-12-20,5,104.175
2011-12-21,5,106.325
2011-12-22,5,103.9
2011-12-23,5,105.45
2011-12-26,5,105.0
2011-12-27,5,105.3
2011-12-28,5,105.425
2011-12-29,5,104.725
2011-12-30,5,107.725
2012-01-02,5,109.3
2012-01-03,5,106.3
2012-01-04,5,103.775
2012-01-05,5,104.65
2012-01-06,5,101.65
2012-01-09,5,99.975
2012-01-10,5,101.05
2012-01-11,5,100.325
2012-01-12,5,100.625
2012-01-13,5,97.35
2012-01-16,5,98.975
2012-01-17,5,98.575
2012-01-18,5,98.325
2012-01-19,5,99.475
2012-01-20,5,99.125
2012-01-23,5,99.1
2012-01-24,5,99.175
2012-01-25,5,94.725
2012-01-26,5,92.875
2012-01-27,5,91.95
2012-01-30,5,91.65
2012-01-31,5,90.35
2012-02-01,5,89.0
2012-02-02,5,90.2
2012-02-03,5,92.05
2012-02-06,5,92.15
2012-02-07,5,93.9
2012-02-08,5,95.75
2012-02-09,5,96.25
2012-02-10,5,94.85
2012-02-13,5,97.85
2012-02-14,5,97.6
2012-02-15,5,97.4
2012-02-16,5,95.15
2012-02-17,5,96.45
2012-02-20,5,97.85
2012-02-21,5,96.2
2012-02-22,5,97.95
2012-02-23,5,100.25
2012-02-24,5,99.6
2012-02-27,5,99.25
2012-02-28,5,97.45
2012-02-29,5,99.7
2012-03-01,5,100.35
2012-03-02,5,99.25
2012-03-05,5,100.1
2012-03-06,5,100.5
2012-03-07,5,99.75
2012-03-08,5,99.75
2012-03-09,5,98.75
2012-03-12,5,100.15
2012-03-13,5,100.35
2012-03-14,5,103.35
2012-03-15,5,101.9
2012-03-16,5,101.4
2012-03-19,5,103.7
2012-03-20,5,102.1
2012-03-21,5,102.1
2012-03-22,5,102.3
2012-03-23,5,102.4
2012-03-26,5,101.2
2012-03-27,5,99.7
2012-03-28,5,100.9
2012-03-29,5,99.6
2012-03-30,5,101.2
2012-04-02,5,99.95
2012-04-03,5,101.45
2012-04-04,5,101.7
2012-04-05,5,101.8
2012-04-06,5,91.7
2012-04-09,5,98.7
2012-04-10,5,98.45
2012-04-11,5,96.1
2012-04-12,5,97.95
2012-04-13,5,99.05
2012-04-16,5,98.65
2012-04-17,5,100.55
2012-04-18,5,100.2
2012-04-19,5,100.75
2012-04-20,5,100.8
2012-04-23,5,99.75
2012-04-24,5,99.95
2012-04-25,5,100.575
2012-04-26,5,99.45
2012-04-27,5,97.6
2012-04-30,5,95.1
2012-05-01,5,97.3
2012-05-02,5,97.15
2012-05-03,5,97.6
2012-05-04,5,95.85
2012-05-07,5,93.85
2012-05-08,5,94.95
2012-05-09,5,95.6
2012-05-10,5,95.85
2012-05-11,5,94.75
2012-05-14,5,94.15
2012-05-15,5,93.95
2012-05-16,5,93.2
2012-05-17,5,94.125
2012-05-18,5,92.1
2012-05-21,5,90.65
2012-05-22,5,93.45
2012-05-23,5,92.2
2012-05-24,5,90.8
2012-05-25,5,98.3
2012-05-28,5,92.55
2012-05-29,5,91.25
2012-05-30,5,88.9
2012-05-31,5,88.65
2012-06-01,5,87.5
2012-06-04,5,88.3
2012-06-05,5,88.55
2012-06-06,5,88.8
2012-06-07,5,88.35
2012-06-08,5,87.85
2012-06-11,5,87.7
2012-06-12,5,88.9
2012-06-13,5,88.85
2012-06-14,5,86.7
2012-06-15,5,87.25
2012-06-18,5,85.65
2012-06-19,5,87.85
2012-06-20,5,87.2
2012-06-21,5,87.8
2012-06-22,5,88.15
2012-06-25,5,88.05
2012-06-26,5,87.6
2012-06-27,5,87.35
2012-06-28,5,87.95
2012-06-29,5,89.2
2012-07-02,5,88.3
2012-07-03,5,87.9
2012-07-04,5,89.95
2012-07-05,5,88.15
2012-07-06,5,88.5
2012-07-09,5,86.15
2012-07-10,5,86.7
2012-07-11,5,83.55
2012-07-12,5,85.8
2012-07-13,5,85.75
2012-07-16,5,85.8
2012-07-17,5,86.0
2012-07-18,5,85.8
2012-07-19,5,86.0
2012-07-20,5,85.0
2012-07-23,5,84.95
2012-07-24,5,85.35
2012-07-25,5,84.85
2012-07-26,5,85.25
2012-07-27,5,87.35
2012-07-30,5,86.35
2012-07-31,5,87.45
2012-08-01,5,86.2
2012-08-02,5,87.45
2012-08-03,5,87.95
2012-08-06,5,87.4
2012-08-07,5,88.75
2012-08-08,5,88.2
2012-08-09,5,88.45
2012-08-10,5,87.9
2012-08-13,5,88.4
2012-08-14,5,90.2
2012-08-15,5,91.35
2012-08-16,5,91.75
2012-08-17,5,90.6
2012-08-20,5,91.6
2012-08-21,5,90.95
2012-08-22,5,89.35
2012-08-23,5,87.65
2012-08-24,5,89.0
2012-08-27,5,87.45
2012-08-28,5,90.5
2012-08-29,5,91.6
2012-08-30,5,91.1
2012-08-31,5,90.4
2012-09-03,5,88.1
2012-09-04,5,89.9
2012-09-05,5,89.35
2012-09-06,5,90.8
2012-09-07,5,89.0
2012-09-10,5,89.9
2012-09-11,5,89.325
2012-09-12,5,90.9
2012-09-13,5,89.05
2012-09-14,5,90.3
2012-09-17,5,89.25
2012-09-18,5,87.65
2012-09-19,5,88.5
2012-09-20,5,88.95
2012-09-21,5,88.6
2012-09-24,5,86.55
2012-09-25,5,86.55
2012-09-26,5,86.55
2012-09-27,5,87.25
2012-09-28,5,86.95
2012-10-01,5,86.5
2012-10-02,5,84.85
2012-10-03,5,85.95
2012-10-04,5,86.55
2012-10-05,5,86.2
2012-10-08,5,88.85
2012-10-09,5,83.25
2012-10-10,5,83.25
2012-10-11,5,86.55
2012-10-12,5,82.55
2012-10-15,5,86.8
2012-10-16,5,86.8
2012-10-17,5,85.45
2012-10-18,5,85.925
2012-10-19,5,86.8
2012-10-22,5,86.75
2012-10-23,5,87.25
2012-10-24,5,85.175
2012-10-25,5,84.65
2012-10-26,5,84.8
2012-10-29,5,84.05
2012-10-30,5,80.3
2012-10-31,5,84.7
2012-11-01,5,86.0
2012-11-02,5,84.8
2012-11-05,5,85.825
2012-11-06,5,86.2
2012-11-07,5,85.9
2012-11-08,5,86.5
2012-11-09,5,82.875
2012-11-12,5,85.9
2012-11-13,5,83.85
2012-11-14,5,83.15
2012-11-15,5,84.725
2012-11-16,5,83.825
2012-11-19,5,85.825
2012-11-20,5,85.075
2012-11-21,5,85.05
2012-11-22,5,85.2
2012-11-23,5,85.65
2012-11-26,5,84.5
2012-11-27,5,84.15
2012-11-28,5,84.825
2012-11-29,5,84.525
2012-11-30,5,84.5
2012-12-03,5,84.8
2012-12-04,5,84.35
2012-12-05,5,83.925
2012-12-06,5,83.7
2012-12-07,5,84.125
2012-12-10,5,82.35
2012-12-11,5,84.1
2012-12-12,5,83.975
2012-12-13,5,84.225
2012-12-14,5,84.075
2012-12-17,5,84.45
2012-12-18,5,84.575
2012-12-19,5,84.4
2012-12-20,5,84.5
2012-12-21,5,84.525
2012-12-24,5,86.85
2012-12-25,5,86.85
2012-12-26,5,88.05
2012-12-27,5,87.35
2012-12-28,5,87.325
2012-12-31,5,87.975
2013-01-01,5,93.975
2013-01-02,5,88.0
2013-01-03,5,87.475
2013-01-04,5,87.85
2013-01-07,5,88.725
2013-01-08,5,87.225
2013-01-09,5,87.825
2013-01-10,5,88.25
2013-01-11,5,88.625
2013-01-14,5,88.325
2013-01-15,5,87.625
2013-01-16,5,87.35
2013-01-17,5,87.675
2013-01-18,5,89.025
2013-01-21,5,89.3
2013-01-22,5,87.7
2013-01-23,5,89.25
2013-01-24,5,88.6
2013-01-25,5,89.675
2013-01-28,5,90.325
2013-01-29,5,91.575
2013-01-30,5,91.425
2013-01-31,5,92.575
2013-02-01,5,93.975
2013-02-04,5,92.55
2013-02-05,5,95.525
2013-02-06,5,95.325
2013-02-07,5,97.175
2013-02-08,5,95.9
2013-02-11,5,96.55
2013-02-12,5,97.15
2013-02-13,5,97.05
2013-02-14,5,95.825
2013-02-15,5,94.125
2013-02-18,5,93.65
2013-02-19,5,94.075
2013-02-20,5,93.45
2013-02-21,5,94.725
2013-02-22,5,94.9
2013-02-25,5,93.9
2013-02-26,5,94.475
2013-02-27,5,94.525
2013-02-28,5,95.25
2013-03-01,5,94.15
2013-03-04,5,93.5
2013-03-05,5,94.9
2013-03-06,5,94.3
2013-03-07,5,94.525
2013-03-08,5,95.7
2013-03-11,5,95.0
2013-03-12,5,94.8
2013-03-13,5,95.65
2013-03-14,5,95.3
2013-03-15,5,95.95
2013-03-18,5,96.425
2013-03-19,5,95.125
2013-03-20,5,94.65
2013-03-21,5,96.4
2013-03-22,5,95.075
2013-03-25,5,93.775
2013-03-26,5,93.65
2013-03-27,5,94.475
2013-03-28,5,94.725
2013-03-29,5,93.325
2013-04-01,5,94.425
2013-04-02,5,94.325
2013-04-03,5,95.0
2013-04-04,5,93.525
2013-04-05,5,93.225
2013-04-08,5,92.925
2013-04-09,5,93.025
2013-04-10,5,92.4
2013-04-11,5,92.45
2013-04-12,5,93.325
2013-04-15,5,94.525
2013-04-16,5,93.35
2013-04-17,5,91.85
2013-04-18,5,92.25
2013-04-19,5,92.7
2013-04-22,5,93.575
2013-04-23,5,93.6
2013-04-24,5,93.0
2013-04-25,5,93.55
2013-04-26,5,91.675
2013-04-29,5,91.675
2013-04-30,5,91.65
2013-05-01,5,92.525
2013-05-02,5,92.25
2013-05-03,5,93.425
2013-05-06,5,93.725
2013-05-07,5,93.15
2013-05-08,5,92.225
2013-05-09,5,92.125
2013-05-10,5,92.5
2013-05-13,5,91.5
2013-05-14,5,92.9
2013-05-15,5,91.3
2013-05-16,5,92.125
2013-05-17,5,94.575
2013-05-20,5,95.075
2013-05-21,5,92.8
2013-05-22,5,94.75
2013-05-23,5,94.8
2013-05-24,5,97.9
2013-05-27,5,92.125
2013-05-28,5,99.9
2013-05-29,5,101.225
2013-05-30,5,101.425
2013-05-31,5,102.25
2013-06-03,5,105.425
2013-06-04,5,106.725
2013-06-05,5,105.55
2013-06-06,5,104.275
2013-06-07,5,106.15
2013-06-10,5,105.75
2013-06-11,5,107.875
2013-06-12,5,106.2
2013-06-13,5,105.925
2013-06-14,5,104.025
2013-06-17,5,104.9
2013-06-18,5,104.775
2013-06-19,5,108.925
2013-06-20,5,111.75
2013-06-21,5,110.825
2013-06-24,5,113.875
2013-06-25,5,112.9
2013-06-26,5,111.55
2013-06-27,5,108.925
2013-06-28,5,111.45
